# radius         dens           pres           temp        c12          ne20          ne22
4670
1.685541666250444e+08  2.001715741545974e+04  2.964054903878924e+20  2.810513573771715e+08  7.895269955781906e-01  2.222778354965660e-02  0.000000000000000e+00
1.685750912883117e+08  1.987700266581363e+04  2.942409590381810e+20  2.808834923956100e+08  7.903940565887797e-01  2.244233710194958e-02  0.000000000000000e+00
1.686030331026167e+08  1.967405508500060e+04  2.911011040364961e+20  2.806360210018644e+08  7.912670783959466e-01  2.273393245811471e-02  0.000000000000000e+00
1.686227088382753e+08  1.948089338140545e+04  2.880685903546976e+20  2.803918770758504e+08  7.912511693066678e-01  2.282265601344695e-02  1.221245327087672e-15
1.686564966586009e+08  1.926369839893716e+04  2.847076610968491e+20  2.801172668990503e+08  7.919212683649494e-01  2.312413184974410e-02  0.000000000000000e+00
1.686725244546319e+08  1.906227173771188e+04  2.816013197301036e+20  2.798569995751213e+08  7.929777135971950e-01  2.349190443203203e-02  0.000000000000000e+00
1.686999198652973e+08  1.888797886695923e+04  2.789284109190974e+20  2.796303813836846e+08  7.939981408919808e-01  2.387021934660849e-02  0.000000000000000e+00
1.687172637796614e+08  1.870848854632845e+04  2.761951826217965e+20  2.793939258647357e+08  7.952130555657575e-01  2.433967733679959e-02  1.221245327087672e-15
1.687347322797461e+08  1.857122689726391e+04  2.740889230310527e+20  2.792093725508728e+08  7.959428186882872e-01  2.461357040898255e-02  1.221245327087672e-15
1.687469716446897e+08  1.845518927923789e+04  2.723031351637400e+20  2.790508775496390e+08  7.965076035053216e-01  2.482103709206823e-02  1.221245327087672e-15
1.687731539802385e+08  1.830622049908644e+04  2.700147814399337e+20  2.788459443919369e+08  7.973255717118505e-01  2.508946756784174e-02  1.221245327087672e-15
1.688053706934188e+08  1.808169619144140e+04  2.665702975887723e+20  2.785314947937442e+08  7.988130911649721e-01  2.550071712263638e-02  0.000000000000000e+00
1.688327796652840e+08  1.785494390675912e+04  2.630946458574591e+20  2.782066393806331e+08  8.001524459051802e-01  2.594302263790346e-02  0.000000000000000e+00
1.688542610294186e+08  1.767103965281026e+04  2.602779340847717e+20  2.779380665898536e+08  8.011626988930017e-01  2.631612156931598e-02  1.221245327087672e-15
1.688759350567056e+08  1.750948395456755e+04  2.578179371577845e+20  2.776998256119133e+08  8.021987690509080e-01  2.669851409782048e-02  0.000000000000000e+00
1.688923191897951e+08  1.736812294977665e+04  2.556665445583250e+20  2.774881876158177e+08  8.031056049018946e-01  2.703253950988602e-02  1.221245327087672e-15
1.689088141213449e+08  1.724810106023290e+04  2.538232091469174e+20  2.773047051372669e+08  8.037062054672869e-01  2.724993115523638e-02  0.000000000000000e+00
1.689178984566318e+08  1.715499550786466e+04  2.523971674966413e+20  2.771610707102832e+08  8.042181846832748e-01  2.742399124126015e-02  1.221245327087672e-15
1.689361708360834e+08  1.705486630525982e+04  2.508832915242628e+20  2.770075971474646e+08  8.049668273024307e-01  2.768126613475153e-02  1.221245327087672e-15
1.689644989572088e+08  1.688620901490727e+04  2.483255272201773e+20  2.767449056227317e+08  8.061039000152216e-01  2.808262257624865e-02  0.000000000000000e+00
1.689837909377397e+08  1.671628021816948e+04  2.457337725657618e+20  2.764733346739473e+08  8.070938172829594e-01  2.843742184724839e-02  3.663735981263017e-15
1.689987974681158e+08  1.659463514782941e+04  2.438845519863919e+20  2.762769228201460e+08  8.078529243341063e-01  2.870102353722603e-02  0.000000000000000e+00
1.690088530133441e+08  1.650770549462335e+04  2.425419384973328e+20  2.761328128796725e+08  8.081888687615808e-01  2.881504394308910e-02  1.221245327087672e-15
1.690325102397815e+08  1.638777654468259e+04  2.407507660087014e+20  2.759392036956739e+08  8.092176177066495e-01  2.915534263056019e-02  1.221245327087672e-15
1.690570302280664e+08  1.622123163546302e+04  2.382107815415153e+20  2.756601104833398e+08  8.101311963407709e-01  2.945023055937377e-02  0.000000000000000e+00
1.690699770862255e+08  1.609188179272073e+04  2.362515022560773e+20  2.754411429522508e+08  8.109478716751334e-01  2.969474318813199e-02  0.000000000000000e+00
1.690948602272722e+08  1.596290525386385e+04  2.342939870938313e+20  2.752204099036736e+08  8.116817253111299e-01  2.990052564599415e-02  1.221245327087672e-15
1.691147695954661e+08  1.581035325007857e+04  2.319933140349975e+20  2.749564818207168e+08  8.126395305655736e-01  3.015591625065056e-02  0.000000000000000e+00
1.691328662050789e+08  1.568264981092791e+04  2.300595111336483e+20  2.747315474186326e+08  8.132732155248222e-01  3.036849292373095e-02  0.000000000000000e+00
1.691511624908836e+08  1.556114017284263e+04  2.282232030619515e+20  2.745152678051294e+08  8.138657452160304e-01  3.058912631482792e-02  0.000000000000000e+00
1.691686186020831e+08  1.544285000740157e+04  2.264332585066699e+20  2.743017896828581e+08  8.143270906037222e-01  3.083705221170821e-02  1.221245327087672e-15
1.691868006818541e+08  1.532575658709142e+04  2.246632224955649e+20  2.740881592098837e+08  8.147246102422925e-01  3.111870181640152e-02  0.000000000000000e+00
1.692108326961842e+08  1.518871084430017e+04  2.225854167887761e+20  2.738342656765003e+08  8.150993503653087e-01  3.146489237262958e-02  1.221245327087672e-15
1.692304534346715e+08  1.504755673353576e+04  2.204547919421849e+20  2.735696396045847e+08  8.154522522814109e-01  3.189495758966566e-02  1.221245327087672e-15
1.692513509649979e+08  1.491747211624480e+04  2.184964774305314e+20  2.733231609276950e+08  8.156291148464035e-01  3.236351756332827e-02  0.000000000000000e+00
1.692662282986853e+08  1.480429087650914e+04  2.167806202206332e+20  2.731041202373614e+08  8.156799823442495e-01  3.274409744691347e-02  1.221245327087672e-15
1.692763645578263e+08  1.472509130174922e+04  2.155890255137296e+20  2.729504648638622e+08  8.157255016641108e-01  3.305979893848755e-02  0.000000000000000e+00
1.692865437668983e+08  1.466120092655227e+04  2.146265108882150e+20  2.728254945443882e+08  8.157413474452857e-01  3.330872749753724e-02  0.000000000000000e+00
1.692907374422827e+08  1.461617055611112e+04  2.139477385225333e+20  2.727367550495292e+08  8.157538548511484e-01  3.348195744189167e-02  0.000000000000000e+00
1.692949384183600e+08  1.459004625691081e+04  2.135525161132972e+20  2.726849386199005e+08  8.157574122835615e-01  3.357956317391311e-02  0.000000000000000e+00
1.692991466930660e+08  1.456401853635954e+04  2.131573329284574e+20  2.726329797156939e+08  8.157380076618685e-01  3.366912212608298e-02  0.000000000000000e+00
1.693033623491449e+08  1.453779438776974e+04  2.127621890312728e+20  2.725808777103272e+08  8.157194892955902e-01  3.377759629759541e-02  0.000000000000000e+00
1.693089088032179e+08  1.450718438895738e+04  2.123052535077073e+20  2.725204560213422e+08  8.156896145714595e-01  3.393133022166949e-02  1.221245327087672e-15
1.693144680845306e+08  1.447276178805278e+04  2.117865549750912e+20  2.724516094169618e+08  8.156588088601584e-01  3.407916665610078e-02  0.000000000000000e+00
1.693200401591339e+08  1.443858355178982e+04  2.112679245575080e+20  2.723825123211125e+08  8.156282007036841e-01  3.420804230987894e-02  1.221245327087672e-15
1.693256251639757e+08  1.440420659395118e+04  2.107493624005014e+20  2.723131632641473e+08  8.155917636716945e-01  3.435472057279496e-02  0.000000000000000e+00
1.693299086507413e+08  1.437372437515874e+04  2.102916922171557e+20  2.722517258518531e+08  8.155546665010825e-01  3.449783187238611e-02  1.221245327087672e-15
1.693341997846718e+08  1.434738263052780e+04  2.098948857506070e+20  2.721983042330213e+08  8.155215890140983e-01  3.461558504586788e-02  1.221245327087672e-15
1.693384985722480e+08  1.432111177350136e+04  2.094981195015196e+20  2.721447328005305e+08  8.154881113294635e-01  3.472861900638936e-02  0.000000000000000e+00
1.693428050625761e+08  1.429477005462979e+04  2.091013935365209e+20  2.720910109020556e+08  8.154479917671507e-01  3.484917624672201e-02  0.000000000000000e+00
1.693462414640835e+08  1.427105560981516e+04  2.087450366951219e+20  2.720426148683121e+08  8.154067073344916e-01  3.496456865621367e-02  0.000000000000000e+00
1.693496827919011e+08  1.425004763433332e+04  2.084290342749009e+20  2.719995995322161e+08  8.153670250748019e-01  3.506475145066956e-02  0.000000000000000e+00
1.693565802772023e+08  1.421854181364800e+04  2.079550691689095e+20  2.719349316057637e+08  8.153001092297970e-01  3.521497357073072e-02  3.663735981263017e-15
1.693616397761608e+08  1.418225139243227e+04  2.074079790102369e+20  2.718599379550255e+08  8.152237535482315e-01  3.538425836373860e-02  0.000000000000000e+00
1.693667101271982e+08  1.415105067461993e+04  2.069457044698098e+20  2.717963539480481e+08  8.151395841871709e-01  3.557959495526991e-02  1.221245327087672e-15
1.693709131840329e+08  1.412405866952016e+04  2.065233720109031e+20  2.717380645634683e+08  8.151205203151247e-01  3.561643544037568e-02  0.000000000000000e+00
1.693751238146423e+08  1.409795299422644e+04  2.061409642418970e+20  2.716851355838851e+08  8.150336098000859e-01  3.580570293295361e-02  1.221245327087672e-15
1.693793418642195e+08  1.407245632737941e+04  2.057585944947963e+20  2.716320615863923e+08  8.149662985472689e-01  3.593816622999863e-02  0.000000000000000e+00
1.693835673003675e+08  1.404715571886568e+04  2.053762628318465e+20  2.715788417902763e+08  8.149067299475000e-01  3.605207332838346e-02  0.000000000000000e+00
1.693885208156219e+08  1.401976705714396e+04  2.049614578688154e+20  2.715209371069614e+08  8.148415015198933e-01  3.617208581819242e-02  0.000000000000000e+00
1.693934845031175e+08  1.399021679846282e+04  2.045141937776116e+20  2.714582925673009e+08  8.147685671217688e-01  3.630496978084821e-02  1.221245327087672e-15
1.693994367186302e+08  1.395725897681140e+04  2.040230649997091e+20  2.713892741043237e+08  8.146571143473005e-01  3.650450603720011e-02  1.221245327087672e-15
1.694054037937635e+08  1.392152207207150e+04  2.034880943074803e+20  2.713137931093483e+08  8.145371421801372e-01  3.670851233461474e-02  0.000000000000000e+00
1.694082780004076e+08  1.389499959053807e+04  2.030920618017320e+20  2.712576909783450e+08  8.144418033392524e-01  3.686616340449272e-02  0.000000000000000e+00
1.694111555797165e+08  1.387824276189608e+04  2.028349095687585e+20  2.712211922505716e+08  8.144070213683993e-01  3.692256816422887e-02  0.000000000000000e+00
1.694169211710777e+08  1.385242355828017e+04  2.024492074241532e+20  2.711663419307487e+08  8.143147542401917e-01  3.707377294757942e-02  1.221245327087672e-15
1.694223794890671e+08  1.381964403799374e+04  2.019492697310631e+20  2.710949705329093e+08  8.142344180194980e-01  3.720032448457516e-02  0.000000000000000e+00
1.694316967311611e+08  1.377537801003250e+04  2.012932884624569e+20  2.710009787792581e+08  8.140599183935573e-01  3.749894004353861e-02  0.000000000000000e+00
1.694355489362587e+08  1.373732281677995e+04  2.007098741789074e+20  2.709168611015437e+08  8.139741192927021e-01  3.763363944341443e-02  0.000000000000000e+00
1.694408048542832e+08  1.370990824663542e+04  2.003076339350632e+20  2.708587156993409e+08  8.138378793531341e-01  3.784971969601759e-02  0.000000000000000e+00
1.694474749550201e+08  1.367470508803320e+04  1.997821808819939e+20  2.707824922457497e+08  8.136847639653124e-01  3.806897847208844e-02  1.221245327087672e-15
1.694541635409005e+08  1.363583746691211e+04  1.991951600806060e+20  2.706969572200184e+08  8.135409446940830e-01  3.826747262086901e-02  1.221245327087672e-15
1.694578333944357e+08  1.360514569940711e+04  1.987410324926202e+20  2.706304901135389e+08  8.133832009608865e-01  3.848984343629452e-02  1.221245327087672e-15
1.694615087420416e+08  1.358421930724318e+04  1.984197332807346e+20  2.705833487533115e+08  8.133300645427705e-01  3.856332233442360e-02  0.000000000000000e+00
1.694684542376955e+08  1.355355247452694e+04  1.979562023408349e+20  2.705151719474551e+08  8.132204028686898e-01  3.872068526555827e-02  0.000000000000000e+00
1.694754200387706e+08  1.351293436018998e+04  1.973505110994136e+20  2.704256728973980e+08  8.130409408904271e-01  3.898898353472648e-02  0.000000000000000e+00
1.694809883873682e+08  1.347603936632733e+04  1.968063081998179e+20  2.703448864140731e+08  8.128467491649912e-01  3.927430754961331e-02  1.221245327087672e-15
1.694865694242333e+08  1.344451763686651e+04  1.963235575190458e+20  2.702729567359862e+08  8.127540657941777e-01  3.939425846310495e-02  1.221245327087672e-15
1.694902117114212e+08  1.341731604659198e+04  1.959250188503967e+20  2.702133541820962e+08  8.125793953614003e-01  3.962832719199364e-02  1.221245327087672e-15
1.694987881608461e+08  1.338272636587536e+04  1.953986511576672e+20  2.701344440739556e+08  8.124541802750933e-01  3.978976638260565e-02  0.000000000000000e+00
1.695040046614920e+08  1.334288934044509e+04  1.948056832395278e+20  2.700450427844872e+08  8.122327366137460e-01  4.007417294921408e-02  0.000000000000000e+00
1.695092324834893e+08  1.331317368728257e+04  1.943580252618385e+20  2.699773163227645e+08  8.120951491081483e-01  4.024757527133149e-02  2.442490654175344e-15
1.695163008562386e+08  1.327760332149866e+04  1.938324157016437e+20  2.698975212126403e+08  8.118786565848762e-01  4.052751860101697e-02  2.442490654175344e-15
1.695233897894023e+08  1.323798794545084e+04  1.932289000039129e+20  2.698054699413866e+08  8.117357578373562e-01  4.071332875596392e-02  0.000000000000000e+00
1.695288108724930e+08  1.320191491898187e+04  1.926970812329046e+20  2.697239739104080e+08  8.115165467489263e-01  4.101147400644812e-02  0.000000000000000e+00
1.695342442383227e+08  1.317122715234900e+04  1.922369173135673e+20  2.696532060213690e+08  8.113702486055457e-01  4.120880839222599e-02  2.442490654175344e-15
1.695396654455738e+08  1.314095314516674e+04  1.917778401088601e+20  2.695823520338021e+08  8.112512901101633e-01  4.136862038347774e-02  2.442490654175344e-15
1.695450992912643e+08  1.310954955852674e+04  1.913198492144855e+20  2.695114132883010e+08  8.110319867689305e-01  4.166906511626686e-02  0.000000000000000e+00
1.695518267347919e+08  1.307614624445294e+04  1.908081106764670e+20  2.694318658827942e+08  8.109183848004093e-01  4.180977445891909e-02  2.442490654175344e-15
1.695579725878582e+08  1.303949942952175e+04  1.902678017653810e+20  2.693475052855430e+08  8.106746547197651e-01  4.212491011670484e-02  0.000000000000000e+00
1.695624419250200e+08  1.300967370190377e+04  1.898233854127209e+20  2.692778366360301e+08  8.104913451868770e-01  4.234937917084703e-02  2.442490654175344e-15
1.695669196040674e+08  1.298475160802128e+04  1.894496801066484e+20  2.692190810394551e+08  8.103470827464807e-01  4.251911443041841e-02  0.000000000000000e+00
1.695709128462242e+08  1.296122510481074e+04  1.890965211709335e+20  2.691633926070576e+08  8.102130591314138e-01  4.267842124242195e-02  0.000000000000000e+00
1.695749128606572e+08  1.293867101918871e+04  1.887639004681864e+20  2.691108054614941e+08  8.100484565746799e-01  4.287645934223406e-02  0.000000000000000e+00
1.695848345909067e+08  1.290030784878903e+04  1.881863138459230e+20  2.690192499409867e+08  8.098413591746575e-01  4.312174326589432e-02  0.000000000000000e+00
1.695895496075853e+08  1.285974605645393e+04  1.875803067921569e+20  2.689225635043834e+08  8.095978217840072e-01  4.342170351369163e-02  0.000000000000000e+00
1.695932350435285e+08  1.283655847886457e+04  1.872335291350527e+20  2.688670653824196e+08  8.094623952569133e-01  4.359006868991836e-02  0.000000000000000e+00
1.695969263308569e+08  1.281565267065557e+04  1.869295795748533e+20  2.688183042045557e+08  8.092932442650955e-01  4.381032971031828e-02  2.442490654175344e-15
1.696043258308602e+08  1.278550248115453e+04  1.864736949234050e+20  2.687449921728155e+08  8.091497015007897e-01  4.398971789936160e-02  0.000000000000000e+00
1.696083354236204e+08  1.275353004230014e+04  1.860055664342189e+20  2.686693461398515e+08  8.089141638972813e-01  4.429927004438653e-02  0.000000000000000e+00
1.696173130795461e+08  1.271843534450193e+04  1.854745603083636e+20  2.685833142795196e+08  8.087470629724981e-01  4.450760481354677e-02  2.442490654175344e-15
